Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,Final_Search_4
90.403608,198.9868164,108.5832084,2014/10/1,This is the market report for October 2014. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
87.906176,200.7991339,112.8929579,2014/11/1,This is the market report for November 2014. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
86.087896,199.433798,113.345902,2014/12/1,"This is the market report for December 2014. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable at a high range. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing significantly higher prices for chicken products at retail outlets."
87.9496,197.842342,109.892742,2015/1/1,This is the market report for January 2015. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
86.184552,197.7962226,111.6116706,2015/2/1,This is the market report for February 2015. Wholesale broiler prices are very low. Wholesale prices remained relatively stable throughout the month. The retail-wholesale spread is very wide. The spread has maintained a steady state over the period. These trends suggest strong retailer profitability and lower margins for producers. Consumers are likely facing high retail prices despite the very low wholesale prices.
85.781784,198.7291368,112.9473528,2015/3/1,This is the market report for March 2015. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
84.81892,199.7333427,114.9144227,2015/4/1,"This is the market report for April 2015. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
85.555152,193.183912,107.62876,2015/5/1,This is the market report for May 2015. Wholesale broiler prices are at very high levels. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices remains stable. These trends suggest strong industry-wide profitability. Consumers are likely facing significantly higher retail prices for chicken products.
83.990376,198.6927645,114.7023885,2015/6/1,"This is the market report for June 2015. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
78.4968,196.3344915,117.8376915,2015/7/1,"This is the market report for July 2015. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
72.561232,196.0292478,123.4680158,2015/8/1,This is the market report for August 2015. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
69.345792,194.9982776,125.6524856,2015/9/1,"This is the market report for September 2015. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are likely facing unusually high retail prices despite the very low wholesale prices."
65.523248,196.5389516,131.0157036,2015/10/1,"This is the market report for October 2015. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
63.536568,196.9855384,133.4489704,2015/11/1,This is the market report for November 2015. Wholesale broiler prices are very low. Wholesale prices are relatively stable for this period. The retail-wholesale spread is very wide. The spread appears stable. These trends suggest strong retailer profitability but pressure on producers. Consumers are likely seeing high retail prices compared to wholesale costs.
64.158168,193.1461663,128.9879983,2015/12/1,"This is the market report for December 2015. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing very high retail prices for chicken products, despite low wholesale costs."
67.663504,192.6604709,124.9969669,2016/1/1,"This is the market report for January 2016. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
67.413848,187.4210609,120.0072129,2016/2/1,This is the market report for February 2016. Wholesale broiler prices are very low. Wholesale prices remained relatively stable throughout the month. The retail-wholesale spread is very wide. The spread has maintained a steady state over the period. These trends suggest strong retailer profitability and pressure on producers' margins. Consumers are facing high retail prices despite the very low wholesale prices.
69.5224,188.725939,119.203539,2016/3/1,"This is the market report for March 2016. Wholesale broiler prices are at very low levels. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
74.143808,192.1310981,117.9872901,2016/4/1,"This is the market report for April 2016. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, less so for producers. Consumers are facing significantly higher prices at retail despite low wholesale prices."
77.452248,189.8062278,112.3539798,2016/5/1,This is the market report for May 2016. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
76.892064,191.5474678,114.6554038,2016/6/1,"This is the market report for June 2016. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
75.725144,189.9161014,114.1909574,2016/7/1,This is the market report for July 2016. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
74.015496,191.1338425,117.1183465,2016/8/1,This is the market report for August 2016. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
75.927792,190.8224049,114.8946129,2016/9/1,This is the market report for September 2016. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
74.094032,189.3090808,115.2150488,2016/10/1,"This is the market report for October 2016. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
74.890264,189.4055129,114.5152489,2016/11/1,"This is the market report for November 2016. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
76.695904,183.831394,107.13549,2016/12/1,"This is the market report for December 2016. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate stability within this period. The retail-wholesale spread is extremely wide. The spread has remained consistently wide. These trends suggest strong industry-wide profitability, particularly favoring retailers. Consumers are likely facing significantly higher retail prices for chicken products."
77.333424,186.0664068,108.7329828,2017/1/1,This is the market report for January 2017. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
77.599792,187.1592649,109.5594729,2017/2/1,This is the market report for February 2017. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
83.396312,187.8179867,104.4216747,2017/3/1,"This is the market report for March 2017. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
88.804808,188.652272,99.84746401,2017/4/1,"This is the market report for April 2017.  Wholesale broiler prices are very high.  Wholesale prices are showing a steady increase throughout the month.  The retail-wholesale spread is very wide.  The spread has been rapidly widening over the period.  These trends suggest strong industry-wide profitability, especially benefiting retailers.  Consumers are likely facing significantly higher retail prices for chicken products."
94.475288,187.6941824,93.21889438,2017/5/1,This is the market report for May 2017. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
98.229936,186.7843965,88.5544605,2017/6/1,This is the market report for June 2017. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
99.144464,186.3154695,87.17100545,2017/7/1,This is the market report for July 2017. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
94.68312,188.5643485,93.88122852,2017/8/1,"This is the market report for August 2017. Wholesale broiler prices are very high. Wholesale prices remained relatively stable throughout the month. The retail-wholesale spread is extremely wide. The spread has maintained a steady state over the period. These trends suggest strong industry-wide profitability, especially for retailers. Consumers are likely facing significantly higher prices for chicken products at retail outlets."
86.02968,187.4216003,101.3919203,2017/9/1,"This is the market report for September 2017. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
78.9474,187.4288961,108.4814961,2017/10/1,"This is the market report for October 2017. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
76.54128,187.1477956,110.6065156,2017/11/1,This is the market report for November 2017. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
79.249072,189.7268839,110.4778119,2017/12/1,"This is the market report for December 2017. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
79.371936,181.7108609,102.3389249,2018/1/1,"This is the market report for January 2018. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing significantly higher prices at retail despite the low wholesale costs."
80.867624,186.0510227,105.1833987,2018/2/1,This is the market report for February 2018. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
83.336552,186.7118704,103.3753184,2018/3/1,This is the market report for March 2018. Wholesale broiler prices are very low. Wholesale prices remained stable throughout the month. The retail-wholesale spread is very wide. The spread has been consistently wide. These trends suggest strong retailer profitability. Consumers are facing significantly higher retail prices for chicken products compared to wholesale prices.
85.095656,189.987831,104.892175,2018/4/1,"This is the market report for April 2018. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate a continuing high trend for the month. The retail-wholesale spread is extremely wide. The spread has maintained a significant widening throughout the month. These trends suggest strong industry-wide profitability, particularly benefiting retailers. Consumers are facing significantly higher retail chicken prices due to the wide spread."
87.028808,189.2286472,102.1998392,2018/5/1,This is the market report for May 2018. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
87.67996,188.4173198,100.7373598,2018/6/1,"This is the market report for June 2018. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
85.573256,189.1953239,103.6220679,2018/7/1,This is the market report for July 2018. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
76.355584,188.406948,112.051364,2018/8/1,This is the market report for August 2018. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
73.171008,186.4001592,113.2291512,2018/9/1,"This is the market report for September 2018. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
71.343048,188.9145936,117.5715456,2018/10/1,This is the market report for October 2018. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
69.9982,185.3261532,115.3279532,2018/11/1,"This is the market report for November 2018. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing very high retail prices for chicken products, despite low wholesale costs."
71.255864,187.0775714,115.8217074,2018/12/1,This is the market report for December 2018. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
77.5246,185.1890569,107.6644569,2019/1/1,"This is the market report for January 2019. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
76.77436,187.5621684,110.7878084,2019/2/1,"This is the market report for February 2019. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
79.526976,185.4715138,105.9445378,2019/3/1,"This is the market report for March 2019. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
81.667976,188.3931411,106.7251651,2019/4/1,This is the market report for April 2019. Wholesale broiler prices are moderate. Wholesale prices are relatively stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices has been stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
82.244816,188.4995778,106.2547618,2019/5/1,"This is the market report for May 2019. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are likely facing unusually high retail prices despite the very low wholesale prices."
82.409472,187.6138494,105.2043774,2019/6/1,"This is the market report for June 2019. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
82.059784,187.320159,105.260375,2019/7/1,"This is the market report for July 2019. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable at a high range. These trends suggest strong industry-wide profitability, especially benefiting retailers. Consumers are likely facing significantly higher prices for chicken products at retail outlets."
77.828024,186.459169,108.631145,2019/8/1,"This is the market report for August 2019. Wholesale broiler prices are at very high levels. Wholesale prices demonstrate stability within this period. The retail-wholesale spread is extremely wide. The spread has remained consistently wide. These trends suggest strong industry-wide profitability, particularly favoring retailers. Consumers are facing significantly higher prices for chicken products at retail outlets."
73.459472,186.1044762,112.6450042,2019/9/1,"This is the market report for September 2019. Wholesale broiler prices are very low. Wholesale prices remained relatively stable throughout the month. The retail-wholesale spread is very wide. The spread has been relatively stable over the period. These trends suggest strong retailer profitability despite low wholesale prices. Consumers are experiencing substantially higher retail prices for chicken products, hinting at increased costs at the consumer level despite low producer prices."
69.819928,187.9290387,118.1091107,2019/10/1,"This is the market report for October 2019. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
68.1326,189.5186293,121.3860293,2019/11/1,"This is the market report for November 2019. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
69.691096,191.7700224,122.0789264,2019/12/1,"This is the market report for December 2019. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained constant throughout the month. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
71.331888,187.030937,115.699049,2020/1/1,This is the market report for January 2020. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
69.291544,188.2372623,118.9457183,2020/2/1,"This is the market report for February 2020. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
71.214968,192.7906801,121.5757121,2020/3/1,"This is the market report for March 2020. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite low wholesale costs."
63.179624,203.092243,139.912619,2020/4/1,This is the market report for April 2020. Wholesale broiler prices are at moderate levels. Wholesale prices are relatively stable this month. The retail-wholesale spread is very wide. The spread appears to be stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
68.275792,204.4970482,136.2212562,2020/5/1,"This is the market report for May 2020. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
68.676376,207.8826785,139.2063025,2020/6/1,"This is the market report for June 2020. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
67.097024,203.2447495,136.1477255,2020/7/1,"This is the market report for July 2020. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
65.882336,201.0470542,135.1647182,2020/8/1,This is the market report for August 2020. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
62.607936,200.1160562,137.5081202,2020/9/1,"This is the market report for September 2020. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs."
63.176216,199.8533316,136.6771156,2020/10/1,"This is the market report for October 2020. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
66.30412,201.6869425,135.3828225,2020/11/1,"This is the market report for November 2020. Wholesale broiler prices are very low. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
67.235296,200.6935342,133.4582382,2020/12/1,"This is the market report for December 2020. Wholesale broiler prices are very low. Wholesale prices are stable. The retail-wholesale spread is very wide. The spread between retail and wholesale prices has been stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
68.376432,202.846957,134.470525,2021/1/1,This is the market report for January 2021. Wholesale broiler prices are at very low levels. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread between retail and wholesale prices is stable for now. These trends suggest strong retailer profitability despite low wholesale prices. Consumers are experiencing substantially higher prices at retail compared to the wholesale costs.
72.59148,199.012017,126.420537,2021/2/1,"This is the market report for February 2021. Wholesale broiler prices are at very high levels. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability, particularly benefiting retailers. Consumers are likely facing significantly higher retail prices for chicken products."
76.898664,200.6453879,123.7467239,2021/3/1,"This is the market report for March 2021. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producers. Consumers are experiencing substantially higher prices at retail despite the low wholesale costs."
87.509496,201.8746464,114.3651504,2021/4/1,This is the market report for April 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
94.735936,204.1124161,109.3764801,2021/5/1,This is the market report for May 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
93.055992,205.6426559,112.5866639,2021/6/1,This is the market report for June 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
90.66208,208.1783258,117.5162458,2021/7/1,This is the market report for July 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
90.166056,214.8683214,124.7022654,2021/8/1,This is the market report for August 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
89.663232,216.1219218,126.4586898,2021/9/1,This is the market report for September 2021. Wholesale broiler prices are very high. Wholesale prices are stable this month. The retail-wholesale spread is very wide. The spread has remained stable over the period. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
86.595696,217.3604244,130.7647284,2021/10/1,"This is the market report for October 2021. Wholesale broiler prices are very low. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong retailer profitability, potentially at the expense of producer margins. Consumers are facing significantly higher retail prices relative to wholesale costs."
85.172352,221.0370337,135.8646817,2021/11/1,This is the market report for November 2021. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
88.882456,221.5509621,132.6685061,2021/12/1,This is the market report for December 2021. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
90.918192,221.6667261,130.7485341,2022/1/1,This is the market report for January 2022. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
91.449792,226.9524586,135.5026666,2022/2/1,This is the market report for February 2022. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
100.798536,231.6570301,130.8584941,2022/3/1,This is the market report for March 2022. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
113.090808,239.3037425,126.2129345,2022/4/1,This is the market report for April 2022. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
125.75624,242.1869019,116.4306619,2022/5/1,This is the market report for May 2022. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
128.949176,245.4417072,116.4925312,2022/6/1,This is the market report for June 2022. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
123.096,245.3198821,122.2238821,2022/7/1,This is the market report for July 2022.  Wholesale broiler prices are very high.  Wholesale prices are currently elevated.  The retail-wholesale spread is very wide.  The spread between retail and wholesale prices is significantly large.  These trends suggest strong industry-wide profitability.  Consumers are facing high retail prices for chicken products.
114.090768,254.1669558,140.0761878,2022/8/1,This is the market report for August 2022. Wholesale broiler prices are very high. Wholesale prices are currently elevated. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is significantly wide. These trends suggest strong industry-wide profitability. Consumers are likely facing very high retail prices for chicken products.
111.981566,254.1739333,142.1923673,2022/9/1,This is the market report for September 2022. Wholesale broiler prices are very high. Wholesale prices are currently stable. The retail-wholesale spread is extremely wide. The spread between retail and wholesale prices is stable. These trends suggest strong industry-wide profitability. Consumers are facing significantly higher retail prices for chicken products.
